latitude,longitude,fips1,fips2,fips3,fips4,fips5,fips6
34.2073,-118.3508,060371021051006,060371021051007,060371021051008,,,
34.2074,-118.6125,060371343033000,060371343033001,,,,
34.2074,-118.6114,060371343033000,060371343033001,,,,
34.2074,-118.6103,060371343031002,060371343033000,060371343031003,,,
34.2074,-118.6081,060371343031001,060371343031004,060371343031002,060371343031003,,
34.2074,-118.606,060371343031000,060371343031001,060371343031004,,,
34.2074,-118.5918,060371340011001,060371340011002,,,,
34.2074,-118.5863,060371340022002,060371340022003,,,,
34.2074,-118.5841,060371340022001,060371340022004,060371340022002,,,
34.2074,-118.5634,060371347201003,060371347201000,,,,
34.2074,-118.5557,060371317012000,060371317012001,,,,
34.2074,-118.4794,060371274002002,,,,,
34.2074,-118.4182,060371220002011,060371220002012,060371220002006,,,
34.2074,-118.4098,060371216001015,060371216002000,060371216002006,,,
34.2074,-118.4021,060371233012002,,,,,
34.2075,-118.6449,060371344211002,060371344211001,060371344211003,,,
34.2075,-118.6432,060371344211004,,,,,
34.2075,-118.5809,060371347102000,060371347102006,,,,
34.2075,-118.5668,060371347202000,060371347201000,060371347201006,060371347202003,,
34.2075,-118.5643,060371347201000,060371347201004,060371347201003,,,
34.2075,-118.5548,060371317012000,,,,,
34.2075,-118.5459,060371317021002,060371317021003,,,,
34.2075,-118.5422,060371310201005,060371310201006,,,,
34.2075,-118.5411,060371310201002,060371310201004,,,,
34.2075,-118.5394,060371310201002,060371310201004,,,,
34.2075,-118.5057,060371319001011,060371319002001,060371319001001,060371319002000,,
34.2075,-118.499,060371321022004,060371321022006,,,,
34.2075,-118.498,060371321022004,060371321022006,,,,
34.2075,-118.4837,060371274002007,060371274002006,060371274002005,,,
34.2075,-118.476,060371274002000,,,,,
34.2075,-118.4729,060371273002000,060371273001009,060371273001010,,,
34.2075,-118.4706,060371273001009,060371273001007,060371273001010,,,
34.2075,-118.4618,060371272103000,060371272102009,060371272102008,,,
34.2075,-118.4084,060371216001015,060371216002008,,,,
34.2075,-118.3747,060371230101000,060371230102003,060371230102000,,,
34.2075,-118.347,060371021052006,,,,,
34.2076,-118.5159,060371319004000,060371319004002,,,,
34.2076,-118.5142,060371319003000,060371319004000,060371319003001,060371319004002,,
34.2076,-118.5126,060371319003000,060371319003001,,,,
34.2076,-118.4946,060371321022001,060371321022000,060371321022004,,,
34.2076,-118.4771,060371274002000,060371274002001,,,,
34.2076,-118.4687,060371273001007,,,,,
34.2076,-118.4673,060371273001007,060371273001014,,,,
34.2076,-118.4662,060371273001014,060371272102007,060371272102010,,,
34.2076,-118.4575,060371272103000,060371272201005,060371272201006,,,
34.2076,-118.4564,060371272201004,060371272201007,,,,
34.2076,-118.4553,060371272201004,060371272201001,060371272201007,060371272201003,,
34.2076,-118.4531,060371272201001,060371272201003,,,,
34.2076,-118.4287,060371271031000,060371271031001,060371271031002,,,
34.2076,-118.4081,060371216001015,060371216002008,,,,
34.2076,-118.3922,060371224101000,060371224101001,,,,
34.2076,-118.3769,060371230102001,060371230102000,060371230102002,060371230102003,,
34.2077,-118.6386,060371344222004,,,,,
34.2077,-118.4968,060371321022004,060371321022001,,,,
34.2077,-118.4957,060371321022004,060371321022001,,,,
34.2077,-118.4912,060379800081002,,,,,
34.2077,-118.3524,060371222002013,060371222002012,,,,
34.2077,-118.3454,060371021052002,,,,,
34.2078,-118.6397,060371344222004,,,,,
34.2078,-118.4204,060371220002011,060371220002012,,,,
34.2079,-118.6456,060371344211002,060371344211001,,,,
34.2079,-118.6103,060371343031002,060371343033000,,,,
34.2079,-118.421,060371220002012,060371220002011,060371220002008,,,
34.2079,-118.4121,060371216002001,060371216002005,060371216002006,,,
34.208,-118.655,060371344242011,060371344242010,,,,
34.208,-118.6539,060371344242011,060371344242003,060371344242000,,,
34.208,-118.6424,060371344211004,060371344211003,060371344211005,,,
34.208,-118.4618,060371272103000,060371272102008,,,,
34.208,-118.4132,060371216002005,060371216002006,,,,
34.208,-118.3997,060371233012004,060371233012002,,,,
34.208,-118.352,060371021051008,060371021051005,060371021051006,,,
34.2081,-118.6386,060371344222004,,,,,
34.2081,-118.4012,060371233012005,060371233012002,,,,
34.2082,-118.6322,060371344222005,060371344231015,060371344222006,060371344232011,,
34.2082,-118.4227,060371220002012,060371220002008,,,,
34.2083,-118.6625,060371344242005,060371344241010,,,,
34.2083,-118.6563,060371344242010,,,,,
34.2083,-118.652,060371344242001,060371344242000,,,,
34.2083,-118.6278,060371344232011,060371344232016,060371344221001,060371344222007,,
34.2083,-118.6256,060371344232016,060371344221001,,,,
34.2083,-118.6234,060371343022013,060371343023008,060371343034000,060371343034004,,
34.2083,-118.6213,060371343022013,060371343034000,,,,
34.2083,-118.6191,060371343022013,060371343034000,060371343022012,060371343033004,,
34.2083,-118.6169,060371343022012,060371343033004,,,,
34.2083,-118.6147,060371343022012,060371343042010,060371343033004,060371343033000,,
34.2083,-118.6125,060371343042010,060371343033000,,,,
34.2083,-118.6103,060371343042011,060371343042010,060371343031002,060371343033000,,
34.2083,-118.6081,060371343041004,060371343031001,060371343042011,060371343031002,,
34.2083,-118.606,060371343041004,060371343031000,060371343031001,,,
34.2083,-118.6044,060371343061004,060371345221004,060371345221005,,,
34.2083,-118.6029,060371343061004,060371345221004,060371343061007,060371345221003,,
34.2083,-118.6016,060371343061007,060371345221003,060371343061001,060371345221002,,
34.2083,-118.6003,060371343061001,060371345221002,060371345221001,,,
34.2083,-118.5991,060371343061001,060371345221001,060371345221000,,,
34.2083,-118.5975,060371342013011,060371345211004,060371343061001,060371345221000,,
34.2083,-118.5967,060371342013009,060371345211003,060371342013005,060371345211002,,
34.2083,-118.5955,060371342013005,060371345211002,060371342013007,060371345211001,,
34.2083,-118.5951,060371342013007,060371345211001,,,,
34.2083,-118.5945,060371342013007,060371345211001,,,,
34.2083,-118.5943,060371342013007,060371345211001,060371342013013,060371345211000,,
34.2083,-118.5929,060371345211000,060371342013013,060371340011001,060371342012009,,
34.2083,-118.5906,060371340011000,060371342012010,060371340011001,060371342012009,,
34.2083,-118.5885,060371340011000,060371342012010,060371340022002,060371342011009,,
34.2083,-118.5863,060371340022002,060371342011007,,,,
34.2083,-118.5841,060371340022001,060371340022002,060371342011000,060371342011007,,
34.2083,-118.5819,060371347102000,060371341032012,060371347102001,060371341032003,,
34.2083,-118.5809,060371347102000,060371341032012,,,,
34.2083,-118.5798,060371347102000,060371341032012,060371347101000,060371341041004,,
34.2083,-118.5776,060371347101001,060371341041004,060371347101000,,,
34.2083,-118.5754,060371347101000,060371347203000,060371341041004,060371341042007,,
34.2083,-118.5732,060371347203000,060371341042007,,,,
34.2083,-118.571,060371347202000,060371347203000,060371341012011,060371341042007,,
34.2083,-118.4734,060371274004004,060371274004003,,,,
34.2083,-118.4729,060371273002000,060371273001008,060371273001009,,,
34.2083,-118.4706,060371273001008,060371273001007,060371273001009,,,
34.2084,-118.6416,060371344211005,060371344211003,060371344222004,060371344222003,,
34.2084,-118.6234,060371343022013,060371343023008,,,,
34.2084,-118.571,060371341012011,060371341042007,060371347202000,060371347203000,,
34.2084,-118.5688,060371341012011,060371347202000,,,,
34.2084,-118.5666,060371341012013,060371341012011,060371347201000,060371347202000,,
34.2084,-118.5645,060371341012013,060371347201000,,,,
34.2084,-118.5623,060371341012013,060371316003006,060371347201000,060371317011000,,
34.2084,-118.5612,060371316003007,060371316003006,060371317011000,,,
34.2084,-118.5604,060371316003007,060371317011000,,,,
34.2084,-118.5579,060371316003007,060371316003012,060371317011000,060371317012001,,
34.2084,-118.5557,060371316003010,060371316003012,060371317012000,060371317012001,,
34.2084,-118.5535,060371316001017,060371316003010,060371317022001,060371317012000,,
34.2084,-118.5514,060371316001017,060371317022000,060371317021006,,,
34.2084,-118.5492,060371316001017,060371317021005,060371316001012,060371317021004,,
34.2084,-118.5448,060371316001012,060371316001008,060371317021002,060371317021001,,
34.2084,-118.543,060371310102012,060371310201005,,,,
34.2084,-118.5417,060371310102012,060371310201005,060371310201002,,,
34.2084,-118.5405,060371310102012,060371310201002,060371310102021,,,
34.2084,-118.5382,060371310102021,060371310201001,060371310201002,,,
34.2084,-118.5372,060371310102021,060371310201000,060371310201001,,,
34.2084,-118.5361,060371310102021,060371310201000,060371314002005,060371318002006,,
34.2084,-118.536,060371314002005,060371318002006,060371310102021,060371310201000,,
34.2084,-118.5347,060371314002005,060371318002006,,,,
34.2084,-118.5339,060371314002005,060371318002006,060371318002005,,,
34.2084,-118.5328,060371314002005,060371318002005,060371318002004,,,
34.2084,-118.5317,060371314002005,060371314002010,060371318002004,060371318002003,,
34.2084,-118.5306,060371314002010,060371318002002,060371318002003,,,
34.2084,-118.5298,060371314002010,060371318002002,,,,
34.2084,-118.5284,060371314002010,060371318002001,060371314002008,,,
34.2084,-118.5273,060371313004007,060371318002000,060371314002008,060371318002001,,
34.2084,-118.5262,060371313004002,060371318001006,060371313004007,060371318002000,,
34.2084,-118.5255,060371313004002,060371318001006,,,,
34.2084,-118.523,060371313004002,060371318001004,060371313004000,060371318001003,,
34.2084,-118.5208,060371313004000,060371318001002,060371318001001,,,
34.2084,-118.5186,060371318001000,060371313004000,060371319004001,060371312002006,,
34.2084,-118.5174,060371319004000,060371312002005,060371319004001,060371312002006,,
34.2084,-118.5168,060371319004000,060371312002005,,,,
34.2084,-118.5154,060371319004000,060371312002005,060371312002007,,,
34.2084,-118.5142,060371319003000,060371312002012,060371319004000,060371312002007,,
34.2084,-118.5121,060371319003000,060371312002012,,,,
34.2084,-118.5099,060371319003000,060371312002012,060371319002000,060371311003009,,
34.2084,-118.5077,060371319002000,060371311003009,,,,
34.2084,-118.5055,060371319002000,060371319001001,060371311003009,060371311003004,,
34.2084,-118.5044,060371319001001,060371311003003,060371311003004,,,
34.2084,-118.5033,060371319001001,060371311003003,060371319001000,060371311003010,,
34.2084,-118.5031,060371319001000,060371311003010,,,,
34.2084,-118.5011,060371321022007,060371321021000,060371319001000,060371311003010,,
34.2084,-118.4991,060371321022004,060371321021000,,,,
34.2084,-118.4972,060371321022004,060379800081003,,,,
34.2084,-118.4954,060371321022004,060379800081003,,,,
34.2084,-118.4953,060371321022004,060379800081003,,,,
34.2084,-118.4925,060379800081004,060379800081003,060379800081002,,,
34.2084,-118.4858,060371274002006,060379800081002,,,,
34.2084,-118.4837,060371274002006,060371274002005,060379800081002,060379800081006,,
34.2084,-118.4599,060371272103000,060371272102004,,,,
34.2084,-118.4307,060371204001007,,,,,
34.2084,-118.4236,060371220002012,060371220001010,060371220002008,,,
34.2084,-118.4154,060371220002006,,,,,
34.2084,-118.4089,060371216001015,,,,,
34.2084,-118.4061,060371210203001,,,,,
34.2085,-118.6571,060371344242010,,,,,
34.2085,-118.6514,060371344242001,060371344242000,,,,
34.2085,-118.6471,060371344211000,060371344211002,060371344211001,,,
34.2085,-118.4837,060379800081002,060379800081006,060371274002006,060371274002005,,
34.2085,-118.4825,060379800081006,060371274002004,060371274002005,,,
34.2085,-118.4815,060379800081006,060371274002004,060371274002003,,,
34.2085,-118.4793,060371274001011,060379800081006,060371274002001,060371274002002,,
34.2085,-118.4771,060371274001010,060371274001011,060371274002000,060371274002001,,
34.2085,-118.4749,060371274004001,060371274001010,060371274004003,060371274002000,,
34.2085,-118.4706,060371273001002,060371273001005,060371273001008,060371273001007,,
34.2085,-118.4698,060371273001005,060371273001007,,,,
34.2085,-118.4687,060371273001005,060371273001007,,,,
34.2085,-118.4673,060371273001005,060371273001007,060371273001014,,,
34.2085,-118.4662,060371273001005,060371272102006,060371273001014,060371272102007,,
34.2085,-118.4648,060371272102006,060371272102007,,,,
34.2085,-118.4643,060371272102006,060371272102007,,,,
34.2085,-118.464,060371272102006,060371272102008,060371272102007,,,
34.2085,-118.4638,060371272102006,060371272102008,,,,
34.2085,-118.4629,060371272102004,060371272102006,060371272102008,,,
34.2085,-118.4626,060371272102004,060371272102008,,,,
34.2085,-118.4618,060371272102004,060371272103000,060371272102008,,,
34.2085,-118.4597,060371272102004,060371272103000,,,,
34.2085,-118.4575,060371272102005,060371272101008,060371272103000,060371272201005,,
34.2085,-118.4559,060371272101008,060371272201004,,,,
34.2085,-118.4553,060371272101008,060371272101006,060371272201004,060371272201001,,
34.2085,-118.452,060371272101009,060371272101003,060371272201000,,,
34.2085,-118.4504,060371272101009,060371272201000,,,,
34.2085,-118.4488,060371272101009,060371271021000,060371272201000,,,
34.2085,-118.448,060371271021000,,,,,
34.2085,-118.4144,060371220002006,060371216002006,,,,
34.2085,-118.4052,060371210202007,060371233012000,060371210203001,,,
34.2085,-118.4023,060371210202000,060371233012005,060371210202007,060371233012000,,
34.2085,-118.4002,060371210202000,060371233012004,060371233012005,,,
34.2085,-118.3981,060371210202000,060371233012004,060371233012000,,,
34.2085,-118.3965,060371218011007,060371210202000,060371224101000,060371233012000,,
34.2085,-118.3943,060371218011008,060371224101000,060371218011007,,,
34.2085,-118.3932,060371218011009,060371224101000,060371218011008,,,
34.2085,-118.3921,060371218011002,060371224101000,060371218011009,,,
34.2085,-118.391,060371218011001,060371224101000,060371218011002,,,
34.2085,-118.39,060371218011001,060371218011000,060371224101000,,,
34.2085,-118.3878,060371218011000,060371219001005,060371224101000,060371224201007,,
34.2085,-118.3856,060371219001005,060371224201006,060371224201005,,,
34.2085,-118.3845,060371219001005,060371219001004,060371224201005,060371224201004,,
34.2085,-118.3834,060371219001006,060371219001004,060371224201003,060371224201004,,
34.2085,-118.3825,060371219001006,060371224201003,,,,
34.2085,-118.3823,060371219001007,060371219001006,060371224201002,060371224201003,,
34.2085,-118.3812,060371219001008,060371219001007,060371224201001,060371224201002,,
34.2085,-118.3801,060371219001009,060371219001008,060371224201000,060371224201001,,
34.2085,-118.3791,060371219001009,060371221202009,060371224201000,060371230102001,,
34.2085,-118.3769,060371221202009,060371230102001,060371230102000,,,
34.2085,-118.3747,060371221202009,060371230101000,060371230102000,,,
34.2085,-118.3725,060371221202009,060371230101000,,,,
34.2085,-118.3703,060371221202004,060371221202009,060371230201005,060371230101000,,
34.2085,-118.3682,060371221202004,060371230201005,060371230201004,,,
34.2085,-118.366,060371221202004,060371221202008,060371230201003,060371230201002,,
34.2085,-118.3638,060371221202008,060371230201001,060371230201000,,,
34.2085,-118.3632,060371222002011,060371221202008,060371222002010,060371230201000,,
34.2085,-118.3486,060371021052003,060371021052005,060371021052006,,,
34.2085,-118.3464,060371021052005,060371021052002,060371021052006,,,
34.2086,-118.6374,060371344222005,,,,,
34.2086,-118.6121,060371343042010,,,,,
34.2086,-118.5874,060371342011007,,,,,
34.2086,-118.5863,060371342011007,,,,,
34.2086,-118.5852,060371342011007,,,,,
34.2086,-118.4287,060371197001011,060371204001007,,,,
34.2086,-118.4112,060371216002000,060371216002001,,,,
34.2086,-118.4101,060371216002000,060371216001015,060371216002003,,,
34.2086,-118.3496,060371021052003,060371021051007,,,,
34.2087,-118.4247,060371220001010,060371220001008,060371220002012,,,
34.2087,-118.4122,060371216002005,060371216002001,,,,
34.2087,-118.4078,060371216001015,060371216001008,,,,
34.2087,-118.3437,060371021041018,060371021041017,,,,
34.2088,-118.6596,060371344241010,060371344242005,060371344242008,,,
34.2088,-118.6593,060371344242005,060371344242008,,,,
34.2088,-118.6208,060371343022013,,,,,
34.2088,-118.62,060371343022013,,,,,
34.2088,-118.6136,060371343042010,,,,,
34.2088,-118.6127,060371343042010,,,,,
34.2088,-118.5803,060371341032012,,,,,
34.2088,-118.4178,060371220002011,060371220002006,,,,
34.2088,-118.4147,060371220002006,,,,,
34.2088,-118.4092,060371216002004,060371216001015,060371216002003,,,
34.2088,-118.3531,060371222002014,060371222002021,060371021051005,060371021051008,,
34.2089,-118.6482,060371344242000,,,,,
34.2089,-118.6397,060371344222003,060371344222002,060371344222004,,,
34.2089,-118.5032,060371311003010,060371311003003,,,,
34.2089,-118.4084,060371216001015,060371216001008,060371216002004,,,
34.209,-118.6382,060371344222002,060371344222001,060371344222004,060371344222005,,
34.209,-118.4206,060371220002008,060371220002011,,,,
34.209,-118.4177,060371220002006,060371220002004,060371220002011,,,
34.209,-118.3543,060371222002009,060371222002012,,,,
34.209,-118.3507,060371021051007,060371021051006,,,,
34.209,-118.3486,060371021052003,060371021052005,,,,
34.2091,-118.6485,060371344242000,060371344242001,,,,
34.2091,-118.6244,060371344232016,,,,,
34.2091,-118.6186,060371343022012,060371343022007,060371343022008,,,
34.2091,-118.6176,060371343022012,060371343022009,060371343022008,,,
34.2091,-118.6173,060371343022012,060371343022009,,,,
34.2091,-118.6167,060371343022012,060371343022009,060371343022010,,,
34.2091,-118.6157,060371343022012,060371343022010,060371343022011,,,
34.2091,-118.6114,060371343042010,,,,,
34.2091,-118.5556,060371316003011,060371316003010,060371316003012,,,
34.2091,-118.4741,060371274004001,,,,,
34.2091,-118.4648,060371272102006,,,,,
34.2091,-118.4267,060371197001001,060371197001006,060371197001011,,,
34.2091,-118.4189,060371220002004,060371220002011,060371220002010,,,
34.2092,-118.6314,060371344232011,,,,,
34.2092,-118.6296,060371344232012,060371344232013,060371344232011,,,
34.2092,-118.6278,060371344232014,060371344232017,060371344232011,060371344232016,,
34.2092,-118.6196,060371343022013,060371343022006,060371343022007,,,
34.2092,-118.6147,060371343022011,060371343042010,060371343022012,,,
34.2092,-118.5819,060371341032012,060371341032003,,,,
34.2092,-118.5666,060371341012013,060371341012014,060371341012011,060371341012012,,
34.2092,-118.5649,060371341012014,060371341012013,,,,
34.2092,-118.5633,060371341012013,,,,,
34.2092,-118.5613,060371316003006,060371316003007,060371316003005,,,
34.2092,-118.5603,060371316003007,060371316003008,060371316003005,,,
34.2092,-118.5579,060371316003007,060371316003012,060371316003008,060371316003011,,
34.2092,-118.4144,060371220002006,060371216002006,,,,
34.2092,-118.4133,060371216002006,060371216002005,,,,
34.2093,-118.6247,060371344232016,060371344232015,,,,
34.2093,-118.6208,060371343022005,060371343022013,,,,
34.2093,-118.5897,060371342012005,060371342012010,,,,
34.2093,-118.5492,060371316001017,060371316001012,,,,
34.2093,-118.5347,060371314002005,,,,,
34.2093,-118.5301,060371314002006,060371314002010,,,,
34.2093,-118.5284,060371314002006,060371314002008,060371314002010,,,
34.2093,-118.5263,060371313004003,060371313004007,060371313004002,,,
34.2093,-118.5249,060371313004003,060371313004002,,,,
34.2093,-118.5238,060371313004003,060371313004002,,,,
34.2093,-118.523,060371313004003,060371313004001,060371313004002,060371313004000,,
34.2093,-118.5215,060371313004001,060371313004000,,,,
34.2093,-118.5076,060371311003006,060371311003009,060371311003007,,,
34.2093,-118.5055,060371311003005,060371311003004,060371311003009,,,
34.2093,-118.4199,060371220002010,060371220002011,,,,
34.2093,-118.3443,060371021041014,060371021041017,060371021041013,060371021041021,,
34.2094,-118.6548,060371344242010,,,,,
34.2094,-118.6536,060371344242011,060371344242003,,,,
34.2094,-118.6523,060371344242001,060371344242003,,,,
34.2094,-118.5994,060371343061001,,,,,
34.2094,-118.5929,060371342013013,060371342012009,060371342012008,,,
34.2094,-118.5906,060371342012005,060371342012009,060371342012008,,,
34.2094,-118.5681,060371341012012,,,,,
34.2094,-118.5425,060371310102012,060371310102015,,,,
34.2094,-118.5405,060371310102015,060371310102012,060371310102021,,,
34.2094,-118.5199,060371313004001,060371313004000,,,,
34.2094,-118.4715,060371273001002,060371273001004,,,,
34.2094,-118.4695,060371273001005,,,,,
34.2094,-118.4684,060371273001005,,,,,
34.2094,-118.4575,060371272102004,060371272101006,060371272101007,,,
34.2094,-118.452,060371272101009,060371272101004,060371272101003,,,
34.2094,-118.4204,060371220002010,060371220002008,060371220002011,,,
34.2094,-118.4161,060371220002007,060371220002006,,,,
34.2094,-118.4053,060371210203002,060371210203001,060371210202006,060371210202007,,
34.2094,-118.4042,060371210202005,060371210202007,060371210202006,,,
34.2094,-118.4034,060371210202005,060371210202004,060371210202007,,,
34.2094,-118.4033,060371210202004,060371210202007,060371210202005,,,
34.2094,-118.401,060371210202002,060371210202000,060371210202003,,,
34.2094,-118.4009,060371210202002,060371210202000,,,,
34.2094,-118.3995,060371210202000,060371210202002,,,,
34.2094,-118.3983,060371210202000,,,,,
34.2094,-118.3845,060371219001005,060371219001004,,,,
34.2094,-118.3791,060371219001009,060371221202010,060371221202009,,,
34.2094,-118.3769,060371221202010,060371221202009,,,,
34.2094,-118.3747,060371221202010,060371221202011,060371221202009,,,
34.2094,-118.3725,060371221202012,060371221202011,060371221202009,,,
34.2094,-118.3703,060371221202004,060371221202012,060371221202009,,,
34.2094,-118.368,060371221202005,060371221202004,,,,
34.2094,-118.366,060371221202005,060371221202004,060371221202006,060371221202008,,
34.2094,-118.3634,060371221202006,060371222002011,060371221202008,,,
34.2094,-118.3464,060371021052004,060371021052002,060371021052005,,,
34.2095,-118.6493,060371344242001,060371344242000,,,,
34.2095,-118.6029,060371343061005,060371343061004,060371343061007,,,
34.2095,-118.4311,060371203003010,060371203003004,060371203003009,,,
34.2095,-118.4309,060371204001006,060371204001007,060371203003010,,,
34.2095,-118.4306,060371204001006,060371204001007,,,,
34.2095,-118.4287,060371197001006,060371204001006,060371197001011,060371204001007,,
34.2095,-118.4062,060371210203001,060371210203002,,,,
34.2095,-118.3889,060371218011000,,,,,
34.2095,-118.3519,060371021051006,060371021051005,,,,
34.2096,-118.6558,060371344242010,,,,,
34.2096,-118.6345,060371344231015,,,,,
34.2096,-118.5863,060371342011007,060371342011006,,,,
34.2096,-118.5841,060371342011000,060371342011007,060371342011006,,,
34.2096,-118.5754,060371341041004,060371341042007,060371341042006,,,
34.2096,-118.5732,060371341042006,060371341042007,,,,
34.2096,-118.571,060371341012011,060371341042006,060371341042007,,,
34.2096,-118.5695,060371341012010,060371341012012,060371341012011,,,
34.2096,-118.5124,060371312002009,060371312002012,060371312002010,,,
34.2096,-118.4559,060371272101006,060371272101007,,,,
34.2096,-118.3542,060371222002022,060371222002021,060371222002014,,,
34.2097,-118.6478,060371344242000,,,,,
34.2097,-118.5771,060371341041004,,,,,
34.2097,-118.5112,060371312002011,060371312002010,060371312002012,,,
34.2097,-118.5099,060371312002011,060371311003008,060371312002012,060371311003009,,
34.2097,-118.5024,060371311003002,060371311003010,060371311003001,,,
34.2097,-118.5023,060371311003001,060371311003010,060371311003002,,,
34.2097,-118.5011,060371321021000,060371311003000,060371311003011,,,
34.2097,-118.4217,060371220002008,060371220002009,,,,
34.2098,-118.6445,060371344211002,060371344211000,060371344211003,,,
34.2098,-118.5945,060371342013006,060371342013008,060371342013013,060371342013007,,
34.2098,-118.408,060371216001008,,,,,
34.2098,-118.3493,060371021052003,,,,,
34.2099,-118.6569,060371344242010,,,,,
34.2099,-118.6422,060371344222003,060371344211003,060371344211000,,,
34.2099,-118.5649,060371341012014,,,,,
34.2099,-118.5555,060371316003011,060371316003002,060371316003001,,,
34.2099,-118.4538,060371272101004,,,,,
34.21,-118.6409,060371344222003,,,,,
34.21,-118.5626,060371341012013,,,,,
34.21,-118.5284,060371314002007,060371314002008,060371314002006,,,
34.21,-118.5228,060371313004005,060371313004001,060371313004004,060371313004003,,
34.21,-118.5225,060371313004005,060371313004001,,,,
34.21,-118.5216,060371313004006,060371313004001,060371313004005,,,
34.21,-118.5206,060371313004006,060371313004001,,,,
34.21,-118.4925,060379800081003,060379800081002,,,,
34.21,-118.4837,060379800081002,060379800081006,,,,
34.21,-118.4333,060371203003004,,,,,
34.21,-118.4229,060371220002008,060371220001010,,,,
34.21,-118.4159,060371220002007,060371220002006,,,,
34.21,-118.3466,060371021052004,060371021052002,,,,
34.2101,-118.6328,060371344231015,,,,,
34.2101,-118.6315,060371344232011,,,,,
34.2101,-118.6305,060371344232012,060371344232011,,,,
34.2101,-118.6137,060371343042010,060371343042008,,,,
34.2101,-118.6103,060371343042011,060371343042010,060371343042008,,,
34.2101,-118.6092,060371343042011,,,,,
34.2101,-118.5994,060371343061001,060371343061002,,,,
34.2101,-118.5975,060371342013011,060371343061001,060371343061002,,,
34.2101,-118.5929,060371342013013,060371342012008,,,,
34.2101,-118.5906,060371342012005,060371342012008,,,,
34.2101,-118.5666,060371341012014,060371341012009,060371341012012,,,
34.2101,-118.5545,060371316003001,060371316003000,060371316003010,,,
34.2101,-118.5535,060371316001017,060371316003010,060371316001016,060371316003000,,
34.2101,-118.4162,060371220002007,,,,,
34.2101,-118.4115,060371216002001,060371216002000,,,,
34.2101,-118.34,060371021041018,060371021041031,,,,
34.2102,-118.6356,060371344222001,060371344222005,060371344222000,060371344231015,,
34.2102,-118.5962,060371342013005,,,,,
34.2102,-118.5885,060371342012010,060371342011009,,,,
34.2102,-118.582,060371341032003,060371341032012,,,,
34.2102,-118.5535,060371316001016,060371316001017,060371316003000,060371316003010,,
34.2102,-118.5514,060371316001016,060371316001017,,,,
34.2102,-118.5492,060371316001016,060371316001017,060371316001013,060371316001012,,
34.2102,-118.547,060371316001013,060371316001012,,,,
34.2102,-118.5448,060371316001013,060371316001008,060371316001012,,,
34.2102,-118.5425,060371310102012,060371310102013,060371310102015,,,
34.2102,-118.5415,060371310102013,060371310102015,060371310102016,,,
34.2102,-118.5404,060371310102020,060371310102021,060371310102016,060371310102015,,
34.2102,-118.5381,060371310102020,060371310102021,,,,
34.2102,-118.5379,060371310102020,060371310102021,,,,
34.2102,-118.5361,060371310102021,060371310102020,060371314002005,060371314002002,,
34.2102,-118.5339,060371314002005,060371314002002,,,,
34.2102,-118.5317,060371314002005,060371314002006,060371314002002,060371314002003,,
34.2102,-118.5298,060371314002007,,,,,
34.2102,-118.5154,060371312002005,060371312002007,,,,
34.2102,-118.4267,060371197001001,060371197001006,,,,
34.2102,-118.4205,060371220002010,060371220002009,,,,
34.2103,-118.6296,060371344232012,060371344232013,,,,
34.2103,-118.6218,060371343022005,,,,,
34.2103,-118.6205,060371343022005,060371343022006,,,,
34.2103,-118.6196,060371343022006,060371343022007,,,,
34.2103,-118.6186,060371343022007,060371343022008,,,,
34.2103,-118.6147,060371343022011,060371343042010,,,,
34.2103,-118.606,060371343041004,,,,,
34.2103,-118.6016,060371343061007,060371343061001,,,,
34.2103,-118.5906,060371342012005,060371342012007,060371342012008,,,
34.2103,-118.5874,060371342011007,060371342011006,060371342011008,,,
34.2103,-118.5603,060371316003008,060371316003005,,,,
34.2103,-118.5273,060371313004007,060371314002008,,,,
34.2103,-118.5248,060371313004008,,,,,
34.2103,-118.5174,060371312002005,060371312002006,,,,
34.2103,-118.5142,060371312002010,060371312002009,060371312002007,,,
34.2103,-118.5113,060371312002010,060371312002011,,,,
34.2103,-118.5044,060371311003003,060371311003004,,,,
34.2103,-118.4793,060371274001011,060379800081006,,,,
34.2103,-118.4771,060371274001010,060371274001011,,,,
34.2103,-118.4749,060371274004001,060371274001010,,,,
34.2103,-118.4706,060371273001004,060371273001006,060371273001005,,,
34.2103,-118.4684,060371273001006,060371273001005,,,,
34.2103,-118.4662,060371272102006,060371273001005,,,,
34.2103,-118.4634,060371272102006,,,,,
34.2103,-118.4629,060371272102002,060371272102006,060371272102004,,,
34.2103,-118.4615,060371272102002,060371272102004,,,,
34.2103,-118.4592,060371272102003,060371272102004,060371272102002,,,
34.2103,-118.4575,060371272102003,060371272101006,060371272102004,,,
34.2103,-118.4542,060371272101003,060371272101004,,,,
34.2103,-118.4529,060371272101003,060371272101004,,,,
34.2103,-118.452,060371272101003,060371272101009,060371272101004,,,
34.2103,-118.4513,060371272101003,060371272101009,,,,
34.2103,-118.4494,060371272101003,060371272101001,060371272101009,,,
34.2103,-118.4488,060371272101001,060371272101000,060371272101009,060371271021000,,
34.2103,-118.4247,060371220001010,060371220001008,,,,
34.2103,-118.4186,060371220002010,060371220002004,,,,
34.2103,-118.4144,060371220002006,060371216002002,060371216002006,,,
34.2103,-118.4133,060371216002002,060371216002005,060371216002006,,,
